-6.300000190734863, 0.717740535736084
-12.145735740661621, 1.8472490310668945
-14.692008018493652, 1.2662142515182495
-14.409465789794922, 1.025076150894165
-14.024097442626953, 1.2150800228118896
-14.237726211547852, 1.3411051034927368
-14.235546112060547, 1.24009108543396
-14.054841041564941, 1.0095356702804565
-14.092238426208496, 0.9984785318374634
-13.967205047607422, 0.9159616231918335
-13.753678321838379, 0.90781569480896
-13.865665435791016, 1.0965237617492676
-13.86865234375, 1.1291289329528809
-13.853636741638184, 0.9642004370689392
-13.8912353515625, 1.048734188079834
-13.824665069580078, 0.7743843197822571
-13.844178199768066, 0.9603758454322815
-13.976506233215332, 1.478398084640503
-13.796259880065918, 0.7643260359764099
-13.865032196044922, 1.1667991876602173
-13.740511894226074, 0.8331823348999023
-13.924978256225586, 1.0838983058929443
-13.909045219421387, 1.0125654935836792
-13.85763931274414, 0.9128565192222595
-13.841300964355469, 1.0751599073410034
-13.978858947753906, 0.853273332118988
-13.694228172302246, 0.7822403907775879
-13.733027458190918, 0.7090494632720947
-13.909546852111816, 0.938020646572113
-13.853632926940918, 0.68480384349823
-13.965937614440918, 0.8977388143539429
-13.86068344116211, 0.7549111843109131
-13.985869407653809, 0.9764998555183411
-13.899086952209473, 0.7780413031578064
-13.852779388427734, 0.7953089475631714
-13.859345436096191, 0.8839932680130005
-13.880834579467773, 0.8833937644958496
-13.8936185836792, 1.0546150207519531
-13.945520401000977, 0.906747579574585
-13.873849868774414, 0.9312103986740112
-14.195252418518066, 1.0327787399291992
-13.908239364624023, 0.8958901762962341
-14.130578994750977, 0.7585607171058655
-13.972097396850586, 0.8430616855621338
-14.104074478149414, 0.9897436499595642
-14.07381820678711, 1.0533262491226196
-14.16061019897461, 0.9254239201545715
-14.157069206237793, 0.9722675085067749
-14.097314834594727, 1.081235647201538
-14.153399467468262, 0.9044519066810608
-14.404013633728027, 1.0344932079315186
-14.431718826293945, 1.1626051664352417
-14.44349479675293, 0.9559823274612427
-14.254533767700195, 1.0644341707229614
-14.356579780578613, 1.126407504081726
-14.284775733947754, 1.0318104028701782
-14.224983215332031, 0.9125590920448303
-14.454671859741211, 1.0286396741867065
-14.382625579833984, 1.0143429040908813
-14.544610977172852, 1.0807743072509766
-14.24138069152832, 0.9272675514221191
-14.41711139678955, 0.9397680759429932
-14.589005470275879, 1.0063542127609253
-14.67272663116455, 1.1902141571044922
-14.448352813720703, 1.0766655206680298
-14.757292747497559, 1.2499467134475708
-14.677474021911621, 0.9654165506362915
-14.594704627990723, 1.1496208906173706
-14.605942726135254, 1.0347137451171875
-14.622625350952148, 1.22767972946167
-14.758228302001953, 1.2697534561157227
-14.791486740112305, 1.4481637477874756
-14.761138916015625, 1.1859688758850098
-14.755973815917969, 1.178067684173584
-14.804784774780273, 1.4266431331634521
-14.846566200256348, 1.4319713115692139
-14.727460861206055, 1.452282190322876
-14.810455322265625, 1.4899801015853882
-14.989599227905273, 1.1407299041748047
-14.757455825805664, 1.2410612106323242
-14.786293983459473, 1.2288477420806885
-14.90467643737793, 1.4167978763580322
-14.99122428894043, 1.1466810703277588
-15.086579322814941, 1.7364869117736816
-14.912623405456543, 1.4835166931152344
-15.086831092834473, 1.4922140836715698
-14.742170333862305, 1.2773793935775757
-14.91484260559082, 1.6260234117507935
-14.725857734680176, 1.3014247417449951
-14.678118705749512, 1.2665809392929077
-14.741455078125, 1.0577499866485596
-15.004964828491211, 1.5922889709472656
-14.981440544128418, 1.3256944417953491
-15.161323547363281, 1.6975562572479248
